VGS_V,VDS_V,I_model_A
2.5,1.5750000000000002,0.0017432350000000003
2.5,1.6000000000000001,0.0017440800000000001
2.5,1.625,0.001744925
2.5,1.6500000000000001,0.00174577
2.5,1.675,0.0017466150000000002
2.5,1.7000000000000002,0.0017474600000000002
2.5,1.7250000000000001,0.0017483050000000001
2.5,1.75,0.0017491499999999999
2.5,1.7750000000000001,0.0017499950000000003
2.5,1.8,0.0017508400000000003
2.5,1.8250000000000002,0.001751685
2.5,1.8500000000000001,0.00175253
2.5,1.875,0.0017533750000000002
2.5,1.9000000000000001,0.0017542200000000001
2.5,1.925,0.0017550650000000001
2.5,1.9500000000000002,0.0017559100000000001
2.5,1.9750000000000001,0.0017567550000000003
2.5,2,0.0017576000000000002
2.5,2.0249999999999999,0.001758445
2.5,2.0500000000000003,0.0017592899999999999
2.5,2.0750000000000002,0.0017601350000000003
2.5,2.1000000000000001,0.0017609800000000001
2.5,2.125,0.0017618250000000001
2.5,2.1499999999999999,0.00176267
2.5,2.1750000000000003,0.0017635150000000002
2.5,2.2000000000000002,0.0017643600000000002
2.5,2.2250000000000001,0.0017652050000000002
2.5,2.25,0.0017660499999999999
2.5,2.2749999999999999,0.0017668950000000003
2.5,2.3000000000000003,0.0017677400000000001
2.5,2.3250000000000002,0.001768585
2.5,2.3500000000000001,0.00176943
2.5,2.375,0.0017702750000000002
2.5,2.4000000000000004,0.0017711200000000002
2.5,2.4250000000000003,0.0017719650000000001
2.5,2.4500000000000002,0.0017728099999999999
2.5,2.4750000000000001,0.0017736550000000003
2.5,2.5,0.0017745000000000003
2.5,2.5250000000000004,0.001775345
2.5,2.5500000000000003,0.00177619
2.5,2.5750000000000002,0.0017770350000000004
2.5,2.6000000000000001,0.0017778800000000001
2.5,2.625,0.0017787250000000001
2.5,2.6500000000000004,0.0017795700000000001
2.5,2.6750000000000003,0.0017804150000000003
2.5,2.7000000000000002,0.0017812600000000002
2.5,2.7250000000000001,0.0017821050000000002
2.5,2.75,0.0017829499999999999
2.5,2.7750000000000004,0.0017837950000000003
2.5,2.8000000000000003,0.0017846400000000001
2.5,2.8250000000000002,0.0017854850000000001
2.5,2.8500000000000001,0.00178633
2.5,2.875,0.0017871750000000002
2.5,2.9000000000000004,0.0017880200000000002
2.5,2.9250000000000003,0.0017888650000000002
2.5,2.9500000000000002,0.0017897099999999999
2.5,2.9750000000000001,0.0017905550000000003
2.5,3,0.0017914000000000003
3,0,0
3,0.025000000000000001,8.941968750000001e-05
3,0.050000000000000003,0.00017767750000000001
3,0.075000000000000011,0.0002647715625000001
3,0.10000000000000001,0.00035070000000000007
3,0.125,0.00043546093750000003
3,0.15000000000000002,0.00051905250000000016
3,0.17500000000000002,0.00060147281250000015
