 v-sweep                v(g)                   v(d)                   idrain                
 1.240000000000001e+00  1.240000000000001e+00  2.000000000000000e-01  1.606400210000039e-06 
 1.260000000000001e+00  1.260000000000001e+00  2.000000000000000e-01  3.614400210000051e-06 
 1.280000000000001e+00  1.280000000000001e+00  2.000000000000000e-01  6.425600210000089e-06 
 1.300000000000001e+00  1.300000000000001e+00  2.000000000000000e-01  1.004000021000010e-05 
 1.320000000000001e+00  1.320000000000001e+00  2.000000000000000e-01  1.445760021000008e-05 
 1.340000000000001e+00  1.340000000000001e+00  2.000000000000000e-01  1.967840021000015e-05 
 1.360000000000001e+00  1.360000000000001e+00  2.000000000000000e-01  2.570240021000018e-05 
 1.380000000000001e+00  1.380000000000001e+00  2.000000000000000e-01  3.252960021000024e-05 
 1.400000000000001e+00  1.400000000000001e+00  2.000000000000000e-01  4.016000021000033e-05 
 1.420000000000001e+00  1.420000000000001e+00  2.000000000000000e-01  4.819200021000038e-05 
 1.440000000000001e+00  1.440000000000001e+00  2.000000000000000e-01  5.622400021000043e-05 
 1.460000000000001e+00  1.460000000000001e+00  2.000000000000000e-01  6.425600021000026e-05 
 1.480000000000001e+00  1.480000000000001e+00  2.000000000000000e-01  7.228800021000042e-05 
 1.500000000000001e+00  1.500000000000001e+00  2.000000000000000e-01  8.032000021000046e-05 
 1.520000000000001e+00  1.520000000000001e+00  2.000000000000000e-01  8.835200021000029e-05 
 1.540000000000001e+00  1.540000000000001e+00  2.000000000000000e-01  9.638400021000045e-05 
 1.560000000000001e+00  1.560000000000001e+00  2.000000000000000e-01  1.044160002100002e-04 
 1.580000000000001e+00  1.580000000000001e+00  2.000000000000000e-01  1.124480002100004e-04 
 1.600000000000001e+00  1.600000000000001e+00  2.000000000000000e-01  1.204800002100005e-04 
 1.620000000000001e+00  1.620000000000001e+00  2.000000000000000e-01  1.285120002100002e-04 
 1.640000000000001e+00  1.640000000000001e+00  2.000000000000000e-01  1.365440002100005e-04 
 1.660000000000001e+00  1.660000000000001e+00  2.000000000000000e-01  1.445760002100004e-04 
 1.680000000000001e+00  1.680000000000001e+00  2.000000000000000e-01  1.526080002100005e-04 
 1.700000000000001e+00  1.700000000000001e+00  2.000000000000000e-01  1.606400002100005e-04 
 1.720000000000001e+00  1.720000000000001e+00  2.000000000000000e-01  1.686720002100002e-04 
 1.740000000000001e+00  1.740000000000001e+00  2.000000000000000e-01  1.767040002100005e-04 
 1.760000000000001e+00  1.760000000000001e+00  2.000000000000000e-01  1.847360002100005e-04 
 1.780000000000001e+00  1.780000000000001e+00  2.000000000000000e-01  1.927680002100005e-04 
 1.800000000000001e+00  1.800000000000001e+00  2.000000000000000e-01  2.008000002100005e-04 
 1.820000000000001e+00  1.820000000000001e+00  2.000000000000000e-01  2.088320002100005e-04 
 1.840000000000001e+00  1.840000000000001e+00  2.000000000000000e-01  2.168640002100005e-04 
 1.860000000000001e+00  1.860000000000001e+00  2.000000000000000e-01  2.248960002100006e-04 
 1.880000000000001e+00  1.880000000000001e+00  2.000000000000000e-01  2.329280002100004e-04 
 1.900000000000001e+00  1.900000000000001e+00  2.000000000000000e-01  2.409600002100004e-04 
