 v-sweep                v(g)                   v(d)                   idrain                
 6.000000000000002e-01  3.000000000000000e+00  6.000000000000002e-01  1.821600000610000e-03 
 6.250000000000002e-01  3.000000000000000e+00  6.250000000000002e-01  1.882617188135000e-03 
 6.500000000000002e-01  3.000000000000000e+00  6.500000000000002e-01  1.942427500660000e-03 
 6.750000000000003e-01  3.000000000000000e+00  6.750000000000003e-01  2.001029063185000e-03 
 7.000000000000003e-01  3.000000000000000e+00  7.000000000000003e-01  2.058420000710000e-03 
 7.250000000000003e-01  3.000000000000000e+00  7.250000000000003e-01  2.114598438235000e-03 
 7.500000000000003e-01  3.000000000000000e+00  7.500000000000003e-01  2.169562500760000e-03 
 7.750000000000004e-01  3.000000000000000e+00  7.750000000000004e-01  2.223310313285000e-03 
 8.000000000000004e-01  3.000000000000000e+00  8.000000000000004e-01  2.275840000810000e-03 
 8.250000000000004e-01  3.000000000000000e+00  8.250000000000004e-01  2.327149688335001e-03 
 8.500000000000004e-01  3.000000000000000e+00  8.500000000000004e-01  2.377237500860000e-03 
 8.750000000000004e-01  3.000000000000000e+00  8.750000000000004e-01  2.426101563385000e-03 
 9.000000000000005e-01  3.000000000000000e+00  9.000000000000005e-01  2.473740000910000e-03 
 9.250000000000005e-01  3.000000000000000e+00  9.250000000000005e-01  2.520150938435000e-03 
 9.500000000000005e-01  3.000000000000000e+00  9.500000000000005e-01  2.565332500960001e-03 
 9.750000000000005e-01  3.000000000000000e+00  9.750000000000005e-01  2.609282813485000e-03 
 1.000000000000000e+00  3.000000000000000e+00  1.000000000000000e+00  2.652000001010000e-03 
 1.025000000000000e+00  3.000000000000000e+00  1.025000000000000e+00  2.693482188534999e-03 
 1.050000000000000e+00  3.000000000000000e+00  1.050000000000000e+00  2.733727501060000e-03 
 1.075000000000000e+00  3.000000000000000e+00  1.075000000000000e+00  2.772734063585000e-03 
 1.100000000000000e+00  3.000000000000000e+00  1.100000000000000e+00  2.810500001110001e-03 
 1.125000000000000e+00  3.000000000000000e+00  1.125000000000000e+00  2.847023438634999e-03 
 1.150000000000000e+00  3.000000000000000e+00  1.150000000000000e+00  2.882302501159999e-03 
 1.175000000000000e+00  3.000000000000000e+00  1.175000000000000e+00  2.916335313684999e-03 
 1.200000000000000e+00  3.000000000000000e+00  1.200000000000000e+00  2.949120001209999e-03 
 1.225000000000000e+00  3.000000000000000e+00  1.225000000000000e+00  2.980654688734999e-03 
 1.250000000000000e+00  3.000000000000000e+00  1.250000000000000e+00  3.010937501259999e-03 
 1.274999999999999e+00  3.000000000000000e+00  1.274999999999999e+00  3.039966563784999e-03 
 1.299999999999999e+00  3.000000000000000e+00  1.299999999999999e+00  3.067740001309998e-03 
 1.324999999999999e+00  3.000000000000000e+00  1.324999999999999e+00  3.094255938834999e-03 
 1.349999999999999e+00  3.000000000000000e+00  1.349999999999999e+00  3.119512501359998e-03 
 1.374999999999999e+00  3.000000000000000e+00  1.374999999999999e+00  3.143507813884999e-03 
 1.399999999999999e+00  3.000000000000000e+00  1.399999999999999e+00  3.166240001409998e-03 
 1.424999999999999e+00  3.000000000000000e+00  1.424999999999999e+00  3.187707188934998e-03 
 1.449999999999999e+00  3.000000000000000e+00  1.449999999999999e+00  3.207907501459998e-03 
 1.474999999999999e+00  3.000000000000000e+00  1.474999999999999e+00  3.226839063984998e-03 
 1.499999999999999e+00  3.000000000000000e+00  1.499999999999999e+00  3.244500001509999e-03 
 1.524999999999999e+00  3.000000000000000e+00  1.524999999999999e+00  3.260888439034998e-03 
 1.549999999999998e+00  3.000000000000000e+00  1.549999999999998e+00  3.276002501559998e-03 
 1.574999999999998e+00  3.000000000000000e+00  1.574999999999998e+00  3.289840314084998e-03 
 1.599999999999998e+00  3.000000000000000e+00  1.599999999999998e+00  3.302400001609999e-03 
 1.624999999999998e+00  3.000000000000000e+00  1.624999999999998e+00  3.313679689134998e-03 
 1.649999999999998e+00  3.000000000000000e+00  1.649999999999998e+00  3.323677501659998e-03 
 1.674999999999998e+00  3.000000000000000e+00  1.674999999999998e+00  3.332391564184998e-03 
 1.699999999999998e+00  3.000000000000000e+00  1.699999999999998e+00  3.339820001709999e-03 
 1.724999999999998e+00  3.000000000000000e+00  1.724999999999998e+00  3.345960939234999e-03 
 1.749999999999998e+00  3.000000000000000e+00  1.749999999999998e+00  3.350812501759998e-03 
 1.774999999999998e+00  3.000000000000000e+00  1.774999999999998e+00  3.354372814285000e-03 
 1.799999999999998e+00  3.000000000000000e+00  1.799999999999998e+00  3.356640001809999e-03 
 1.824999999999998e+00  3.000000000000000e+00  1.824999999999998e+00  3.358260001834999e-03 
 1.849999999999997e+00  3.000000000000000e+00  1.849999999999997e+00  3.359880001860001e-03 
 1.874999999999997e+00  3.000000000000000e+00  1.874999999999997e+00  3.361500001885001e-03 
 1.899999999999997e+00  3.000000000000000e+00  1.899999999999997e+00  3.363120001910001e-03 
 1.924999999999997e+00  3.000000000000000e+00  1.924999999999997e+00  3.364740001935001e-03 
 1.949999999999997e+00  3.000000000000000e+00  1.949999999999997e+00  3.366360001960000e-03 
 1.974999999999997e+00  3.000000000000000e+00  1.974999999999997e+00  3.367980001985000e-03 
 1.999999999999997e+00  3.000000000000000e+00  1.999999999999997e+00  3.369600002010000e-03 
 2.024999999999997e+00  3.000000000000000e+00  2.024999999999997e+00  3.371220002035000e-03 
 2.049999999999997e+00  3.000000000000000e+00  2.049999999999997e+00  3.372840002060000e-03 
 2.074999999999997e+00  3.000000000000000e+00  2.074999999999997e+00  3.374460002085000e-03 
 2.099999999999997e+00  3.000000000000000e+00  2.099999999999997e+00  3.376080002110000e-03 
 2.124999999999996e+00  3.000000000000000e+00  2.124999999999996e+00  3.377700002135000e-03 
 2.149999999999996e+00  3.000000000000000e+00  2.149999999999996e+00  3.379320002160000e-03 
 2.174999999999996e+00  3.000000000000000e+00  2.174999999999996e+00  3.380940002184999e-03 
 2.199999999999996e+00  3.000000000000000e+00  2.199999999999996e+00  3.382560002210001e-03 
 2.224999999999996e+00  3.000000000000000e+00  2.224999999999996e+00  3.384180002234999e-03 
 2.249999999999996e+00  3.000000000000000e+00  2.249999999999996e+00  3.385800002260001e-03 
 2.274999999999996e+00  3.000000000000000e+00  2.274999999999996e+00  3.387420002285001e-03 
 2.299999999999996e+00  3.000000000000000e+00  2.299999999999996e+00  3.389040002310001e-03 
 2.324999999999996e+00  3.000000000000000e+00  2.324999999999996e+00  3.390660002335000e-03 
 2.349999999999996e+00  3.000000000000000e+00  2.349999999999996e+00  3.392280002360000e-03 
 2.374999999999996e+00  3.000000000000000e+00  2.374999999999996e+00  3.393900002385000e-03 
 2.399999999999995e+00  3.000000000000000e+00  2.399999999999995e+00  3.395520002410000e-03 
 2.424999999999995e+00  3.000000000000000e+00  2.424999999999995e+00  3.397140002435000e-03 
 2.449999999999995e+00  3.000000000000000e+00  2.449999999999995e+00  3.398760002460000e-03 
 2.474999999999995e+00  3.000000000000000e+00  2.474999999999995e+00  3.400380002485000e-03 
 2.499999999999995e+00  3.000000000000000e+00  2.499999999999995e+00  3.402000002510000e-03 
 2.524999999999995e+00  3.000000000000000e+00  2.524999999999995e+00  3.403620002535000e-03 
 2.549999999999995e+00  3.000000000000000e+00  2.549999999999995e+00  3.405240002559999e-03 
 2.574999999999995e+00  3.000000000000000e+00  2.574999999999995e+00  3.406860002584999e-03 
 2.599999999999995e+00  3.000000000000000e+00  2.599999999999995e+00  3.408480002610001e-03 
 2.624999999999995e+00  3.000000000000000e+00  2.624999999999995e+00  3.410100002635001e-03 
 2.649999999999995e+00  3.000000000000000e+00  2.649999999999995e+00  3.411720002660001e-03 
 2.674999999999994e+00  3.000000000000000e+00  2.674999999999994e+00  3.413340002685001e-03 
 2.699999999999994e+00  3.000000000000000e+00  2.699999999999994e+00  3.414960002710000e-03 
 2.724999999999994e+00  3.000000000000000e+00  2.724999999999994e+00  3.416580002735000e-03 
 2.749999999999994e+00  3.000000000000000e+00  2.749999999999994e+00  3.418200002760000e-03 
 2.774999999999994e+00  3.000000000000000e+00  2.774999999999994e+00  3.419820002785000e-03 
 2.799999999999994e+00  3.000000000000000e+00  2.799999999999994e+00  3.421440002810000e-03 
 2.824999999999994e+00  3.000000000000000e+00  2.824999999999994e+00  3.423060002835000e-03 
 2.849999999999994e+00  3.000000000000000e+00  2.849999999999994e+00  3.424680002859998e-03 
 2.874999999999994e+00  3.000000000000000e+00  2.874999999999994e+00  3.426300002885000e-03 
 2.899999999999994e+00  3.000000000000000e+00  2.899999999999994e+00  3.427920002910000e-03 
 2.924999999999994e+00  3.000000000000000e+00  2.924999999999994e+00  3.429540002934999e-03 
 2.949999999999994e+00  3.000000000000000e+00  2.949999999999994e+00  3.431160002959999e-03 
 2.974999999999993e+00  3.000000000000000e+00  2.974999999999993e+00  3.432780002984999e-03 
 2.999999999999993e+00  3.000000000000000e+00  2.999999999999993e+00  3.434400003010001e-03 
