 v-sweep                v(g)                   v(d)                   idrain                
 1.225000000000000e+00  1.000000000000000e+00  1.225000000000000e+00  1.234999999999999e-12 
 1.250000000000000e+00  1.000000000000000e+00  1.250000000000000e+00  1.259999999999999e-12 
 1.274999999999999e+00  1.000000000000000e+00  1.274999999999999e+00  1.284999999999999e-12 
 1.299999999999999e+00  1.000000000000000e+00  1.299999999999999e+00  1.309999999999999e-12 
 1.324999999999999e+00  1.000000000000000e+00  1.324999999999999e+00  1.334999999999999e-12 
 1.349999999999999e+00  1.000000000000000e+00  1.349999999999999e+00  1.359999999999999e-12 
 1.374999999999999e+00  1.000000000000000e+00  1.374999999999999e+00  1.384999999999999e-12 
 1.399999999999999e+00  1.000000000000000e+00  1.399999999999999e+00  1.409999999999999e-12 
 1.424999999999999e+00  1.000000000000000e+00  1.424999999999999e+00  1.434999999999999e-12 
 1.449999999999999e+00  1.000000000000000e+00  1.449999999999999e+00  1.459999999999999e-12 
 1.474999999999999e+00  1.000000000000000e+00  1.474999999999999e+00  1.484999999999999e-12 
 1.499999999999999e+00  1.000000000000000e+00  1.499999999999999e+00  1.509999999999999e-12 
 1.524999999999999e+00  1.000000000000000e+00  1.524999999999999e+00  1.534999999999998e-12 
 1.549999999999998e+00  1.000000000000000e+00  1.549999999999998e+00  1.559999999999998e-12 
 1.574999999999998e+00  1.000000000000000e+00  1.574999999999998e+00  1.584999999999998e-12 
 1.599999999999998e+00  1.000000000000000e+00  1.599999999999998e+00  1.609999999999998e-12 
 1.624999999999998e+00  1.000000000000000e+00  1.624999999999998e+00  1.634999999999998e-12 
 1.649999999999998e+00  1.000000000000000e+00  1.649999999999998e+00  1.659999999999998e-12 
 1.674999999999998e+00  1.000000000000000e+00  1.674999999999998e+00  1.684999999999998e-12 
 1.699999999999998e+00  1.000000000000000e+00  1.699999999999998e+00  1.709999999999998e-12 
 1.724999999999998e+00  1.000000000000000e+00  1.724999999999998e+00  1.734999999999998e-12 
 1.749999999999998e+00  1.000000000000000e+00  1.749999999999998e+00  1.759999999999998e-12 
 1.774999999999998e+00  1.000000000000000e+00  1.774999999999998e+00  1.784999999999998e-12 
 1.799999999999998e+00  1.000000000000000e+00  1.799999999999998e+00  1.809999999999998e-12 
 1.824999999999998e+00  1.000000000000000e+00  1.824999999999998e+00  1.834999999999998e-12 
 1.849999999999997e+00  1.000000000000000e+00  1.849999999999997e+00  1.859999999999998e-12 
 1.874999999999997e+00  1.000000000000000e+00  1.874999999999997e+00  1.884999999999997e-12 
 1.899999999999997e+00  1.000000000000000e+00  1.899999999999997e+00  1.909999999999997e-12 
 1.924999999999997e+00  1.000000000000000e+00  1.924999999999997e+00  1.934999999999997e-12 
 1.949999999999997e+00  1.000000000000000e+00  1.949999999999997e+00  1.959999999999997e-12 
 1.974999999999997e+00  1.000000000000000e+00  1.974999999999997e+00  1.984999999999997e-12 
 1.999999999999997e+00  1.000000000000000e+00  1.999999999999997e+00  2.009999999999997e-12 
 2.024999999999997e+00  1.000000000000000e+00  2.024999999999997e+00  2.034999999999997e-12 
 2.049999999999997e+00  1.000000000000000e+00  2.049999999999997e+00  2.059999999999997e-12 
 2.074999999999997e+00  1.000000000000000e+00  2.074999999999997e+00  2.084999999999997e-12 
 2.099999999999997e+00  1.000000000000000e+00  2.099999999999997e+00  2.109999999999996e-12 
 2.124999999999996e+00  1.000000000000000e+00  2.124999999999996e+00  2.134999999999996e-12 
 2.149999999999996e+00  1.000000000000000e+00  2.149999999999996e+00  2.159999999999996e-12 
 2.174999999999996e+00  1.000000000000000e+00  2.174999999999996e+00  2.184999999999996e-12 
 2.199999999999996e+00  1.000000000000000e+00  2.199999999999996e+00  2.209999999999996e-12 
 2.224999999999996e+00  1.000000000000000e+00  2.224999999999996e+00  2.234999999999996e-12 
 2.249999999999996e+00  1.000000000000000e+00  2.249999999999996e+00  2.259999999999996e-12 
 2.274999999999996e+00  1.000000000000000e+00  2.274999999999996e+00  2.284999999999996e-12 
 2.299999999999996e+00  1.000000000000000e+00  2.299999999999996e+00  2.309999999999996e-12 
 2.324999999999996e+00  1.000000000000000e+00  2.324999999999996e+00  2.334999999999996e-12 
 2.349999999999996e+00  1.000000000000000e+00  2.349999999999996e+00  2.359999999999996e-12 
 2.374999999999996e+00  1.000000000000000e+00  2.374999999999996e+00  2.384999999999996e-12 
 2.399999999999995e+00  1.000000000000000e+00  2.399999999999995e+00  2.409999999999996e-12 
 2.424999999999995e+00  1.000000000000000e+00  2.424999999999995e+00  2.434999999999996e-12 
 2.449999999999995e+00  1.000000000000000e+00  2.449999999999995e+00  2.459999999999996e-12 
 2.474999999999995e+00  1.000000000000000e+00  2.474999999999995e+00  2.484999999999995e-12 
 2.499999999999995e+00  1.000000000000000e+00  2.499999999999995e+00  2.509999999999995e-12 
 2.524999999999995e+00  1.000000000000000e+00  2.524999999999995e+00  2.534999999999995e-12 
 2.549999999999995e+00  1.000000000000000e+00  2.549999999999995e+00  2.559999999999995e-12 
 2.574999999999995e+00  1.000000000000000e+00  2.574999999999995e+00  2.584999999999995e-12 
 2.599999999999995e+00  1.000000000000000e+00  2.599999999999995e+00  2.609999999999995e-12 
 2.624999999999995e+00  1.000000000000000e+00  2.624999999999995e+00  2.634999999999995e-12 
 2.649999999999995e+00  1.000000000000000e+00  2.649999999999995e+00  2.659999999999995e-12 
 2.674999999999994e+00  1.000000000000000e+00  2.674999999999994e+00  2.684999999999995e-12 
 2.699999999999994e+00  1.000000000000000e+00  2.699999999999994e+00  2.709999999999994e-12 
 2.724999999999994e+00  1.000000000000000e+00  2.724999999999994e+00  2.734999999999994e-12 
 2.749999999999994e+00  1.000000000000000e+00  2.749999999999994e+00  2.759999999999994e-12 
 2.774999999999994e+00  1.000000000000000e+00  2.774999999999994e+00  2.784999999999994e-12 
 2.799999999999994e+00  1.000000000000000e+00  2.799999999999994e+00  2.809999999999994e-12 
 2.824999999999994e+00  1.000000000000000e+00  2.824999999999994e+00  2.834999999999994e-12 
 2.849999999999994e+00  1.000000000000000e+00  2.849999999999994e+00  2.859999999999994e-12 
 2.874999999999994e+00  1.000000000000000e+00  2.874999999999994e+00  2.884999999999994e-12 
 2.899999999999994e+00  1.000000000000000e+00  2.899999999999994e+00  2.909999999999994e-12 
 2.924999999999994e+00  1.000000000000000e+00  2.924999999999994e+00  2.934999999999994e-12 
 2.949999999999994e+00  1.000000000000000e+00  2.949999999999994e+00  2.959999999999993e-12 
 2.974999999999993e+00  1.000000000000000e+00  2.974999999999993e+00  2.984999999999993e-12 
 2.999999999999993e+00  1.000000000000000e+00  2.999999999999993e+00  3.009999999999993e-12 
