sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
1.7600000000000009,1.7600000000000009,3,0.00033241600301000119,0.00033241600000000112,3.010000072540403e-12,4.3241600000000115e-10
1.7800000000000009,1.7800000000000009,3,0.00035658400301000122,0.00035658400000000115,3.010000072540403e-12,4.5658400000000116e-10
1.8000000000000009,1.8000000000000009,3,0.00038160000301000132,0.00038160000000000125,3.010000072540403e-12,4.8160000000000121e-10
1.820000000000001,1.820000000000001,3,0.00040746400301000128,0.00040746400000000137,3.0099999099100772e-12,5.074640000000013e-10
1.840000000000001,1.840000000000001,3,0.0004341760030100012,0.00043417600000000139,3.0099998014898599e-12,5.3417600000000132e-10
1.860000000000001,1.860000000000001,3,0.00046173600301000102,0.00046173600000000149,3.0099995304393168e-12,5.6173600000000148e-10
1.880000000000001,1.880000000000001,3,0.00049014400301000162,0.00049014400000000149,3.0100001267505117e-12,5.9014400000000147e-10
1.900000000000001,1.900000000000001,3,0.00051940000301000169,0.00051940000000000157,3.0100001267505117e-12,6.194000000000015e-10
1.920000000000001,1.920000000000001,3,0.00054950400301000167,0.00054950400000000166,3.0100000183302944e-12,6.4950400000000157e-10
1.9400000000000011,1.9400000000000011,3,0.00058045600301000156,0.00058045600000000176,3.0099998014898599e-12,6.8045600000000167e-10
1.9600000000000011,1.9600000000000011,3,0.00061225600301000179,0.00061225600000000178,3.0100000183302944e-12,7.122560000000017e-10
1.9800000000000011,1.9800000000000011,3,0.00064490400301000193,0.00064490400000000202,3.0099999099100772e-12,7.4490400000000198e-10
2.0000000000000009,2.0000000000000009,3,0.00067840000301000198,0.00067840000000000164,3.0100003435909461e-12,7.7840000000000157e-10
2.0200000000000009,2.0200000000000009,3,0.00071274400301000237,0.0007127440000000017,3.0100006688515979e-12,8.1274400000000161e-10
2.0400000000000009,2.0400000000000009,3,0.0007479360030100018,0.00074793600000000178,3.0100000183302944e-12,8.4793600000000169e-10
2.0600000000000009,2.0600000000000009,3,0.000783976003010002,0.00078397600000000187,3.0100001267505117e-12,8.8397600000000181e-10
2.080000000000001,2.080000000000001,3,0.00082086400301000211,0.00082086400000000199,3.0100001267505117e-12,9.2086400000000196e-10
2.100000000000001,2.100000000000001,3,0.00085860000301000257,0.0008586000000000019,3.0100006688515979e-12,9.5860000000000184e-10
2.120000000000001,2.120000000000001,3,0.00089718400301000249,0.00089718400000000204,3.0100004520111634e-12,9.9718400000000196e-10
2.140000000000001,2.140000000000001,3,0.00093661600301000276,0.00093661600000000209,3.0100006688515979e-12,1.0366160000000021e-09
2.160000000000001,2.160000000000001,3,0.0009768960030100025,0.00097689600000000227,3.0100002351707289e-12,1.0768960000000023e-09
2.180000000000001,2.180000000000001,3,0.001018024003010003,0.0010180240000000024,3.0100006688515979e-12,1.1180240000000023e-09
2.200000000000002,2.200000000000002,3,0.001060000003010003,0.0010600000000000043,3.0099987172876874e-12,1.1600000000000043e-09
