sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
0,0,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.02,0.02,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.040000000000000001,0.040000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.059999999999999998,0.059999999999999998,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.080000000000000002,0.080000000000000002,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.10000000000000001,0.10000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.12,0.12,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.14000000000000001,0.14000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.16,0.16,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.17999999999999999,0.17999999999999999,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.20000000000000001,0.20000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.22,0.22,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.23999999999999999,0.23999999999999999,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.26000000000000001,0.26000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.28000000000000003,0.28000000000000003,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.29999999999999999,0.29999999999999999,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.32000000000000001,0.32000000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.34000000000000002,0.34000000000000002,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.35999999999999999,0.35999999999999999,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.38000000000000012,0.38000000000000012,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.40000000000000008,0.40000000000000008,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.4200000000000001,0.4200000000000001,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.44000000000000011,0.44000000000000011,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.46000000000000008,0.46000000000000008,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.48000000000000009,0.48000000000000009,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.50000000000000011,0.50000000000000011,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.52000000000000013,0.52000000000000013,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.54000000000000015,0.54000000000000015,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
0.56000000000000016,0.56000000000000016,0.20000000000000001,2.0999999999999999e-13,0,2.0999999999999999e-13,1e-10
