sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
0.72500000000000031,1.5,0.72500000000000031,9.1305000734999918e-05,9.1305000000000035e-05,7.3499988376395792e-13,1.9130500000000004e-10
0.75000000000000033,1.5,0.75000000000000033,9.1350000759999944e-05,9.1350000000000025e-05,7.5999991890063345e-13,1.9135000000000002e-10
0.77500000000000036,1.5,0.77500000000000036,9.1395000784999969e-05,9.1395000000000042e-05,7.8499992693225468e-13,1.9139500000000004e-10
0.80000000000000038,1.5,0.80000000000000038,9.1440000809999886e-05,9.1440000000000033e-05,8.0999985364871296e-13,1.9144000000000001e-10
0.8250000000000004,1.5,0.8250000000000004,9.1485000834999912e-05,9.1485000000000036e-05,8.3499987523286134e-13,1.9148500000000004e-10
0.85000000000000042,1.5,0.85000000000000042,9.1530000859999937e-05,9.1530000000000027e-05,8.5999991036953688e-13,1.9153000000000001e-10
0.87500000000000044,1.5,0.87500000000000044,9.1575000884999962e-05,9.1575000000000044e-05,8.849999184011581e-13,1.9157500000000003e-10
0.90000000000000047,1.5,0.90000000000000047,9.1620000909999988e-05,9.1620000000000034e-05,9.0999995353783364e-13,1.9162000000000003e-10
0.92500000000000049,1.5,0.92500000000000049,9.1665000934999905e-05,9.1665000000000024e-05,9.3499988025429193e-13,1.9166500000000003e-10
0.95000000000000051,1.5,0.95000000000000051,9.171000095999993e-05,9.1710000000000028e-05,9.5999990183844031e-13,1.9171000000000003e-10
0.97500000000000053,1.5,0.97500000000000053,9.1755000984999955e-05,9.1755000000000046e-05,9.8499990987006153e-13,1.9175500000000003e-10
1,1.5,1,9.1800001009999981e-05,9.1800000000000036e-05,1.0099999450067371e-12,1.9180000000000005e-10
1.0249999999999999,1.5,1.0249999999999999,9.1845001034999898e-05,9.1845000000000026e-05,1.0349998717231954e-12,1.9184500000000002e-10
1.05,1.5,1.05,9.1890001059999923e-05,9.189000000000003e-05,1.0599998933073437e-12,1.9189000000000005e-10
1.075,1.5,1.075,9.1935001084999949e-05,9.1935000000000034e-05,1.0849999148914921e-12,1.9193500000000002e-10
1.1000000000000001,1.5,1.1000000000000001,9.1980001109999974e-05,9.1980000000000038e-05,1.1099999364756405e-12,1.9198000000000004e-10
1.125,1.5,1.125,9.2025001134999891e-05,9.2025000000000028e-05,1.1349998631920988e-12,1.9202500000000002e-10
1.1499999999999999,1.5,1.1499999999999999,9.2070001159999916e-05,9.2070000000000032e-05,1.1599998847762472e-12,1.9207000000000004e-10
1.175,1.5,1.175,9.2115001184999942e-05,9.2115000000000035e-05,1.1849999063603955e-12,1.9211500000000004e-10
1.2,1.5,1.2,9.2160001209999967e-05,9.2160000000000039e-05,1.2099999279445439e-12,1.9216000000000004e-10
1.2250000000000001,1.5,1.2250000000000001,9.2205001234999884e-05,9.2205000000000029e-05,1.2349998546610022e-12,1.9220500000000001e-10
1.25,1.5,1.25,9.2250001259999909e-05,9.225000000000002e-05,1.2599998897976777e-12,1.9225000000000003e-10
1.274999999999999,1.5,1.274999999999999,9.2295001284999935e-05,9.2295000000000037e-05,1.284999897829299e-12,1.9229500000000003e-10
1.2999999999999989,1.5,1.2999999999999989,9.234000130999996e-05,9.2340000000000041e-05,1.3099999194134473e-12,1.9234000000000003e-10
1.3249999999999991,1.5,1.3249999999999991,9.2385001334999986e-05,9.2385000000000031e-05,1.3349999545501229e-12,1.9238500000000003e-10
1.349999999999999,1.5,1.349999999999999,9.2430001359999903e-05,9.2430000000000021e-05,1.3599998812665812e-12,1.9243000000000003e-10
1.3749999999999989,1.5,1.3749999999999989,9.2475001384999928e-05,9.2475000000000039e-05,1.3849998892982024e-12,1.9247500000000005e-10
1.399999999999999,1.5,1.399999999999999,9.2520001409999953e-05,9.2520000000000043e-05,1.4099999108823508e-12,1.9252000000000002e-10
1.4249999999999989,1.5,1.4249999999999989,9.2565001434999979e-05,9.2565000000000033e-05,1.4349999460190263e-12,1.9256500000000005e-10
1.4499999999999991,1.5,1.4499999999999991,9.2610001459999896e-05,9.2610000000000023e-05,1.4599998727354846e-12,1.9261000000000002e-10
1.474999999999999,1.5,1.474999999999999,9.2655001484999921e-05,9.265500000000004e-05,1.4849998807671058e-12,1.9265500000000004e-10
1.4999999999999989,1.5,1.4999999999999989,9.2700001509999947e-05,9.2700000000000031e-05,1.5099999159037814e-12,1.9270000000000002e-10
1.524999999999999,1.5,1.524999999999999,9.2745001534999972e-05,9.2745000000000034e-05,1.5349999374879297e-12,1.9274500000000004e-10
1.549999999999998,1.5,1.549999999999998,9.2790001559999889e-05,9.2790000000000025e-05,1.559999864204388e-12,1.9279000000000001e-10
1.574999999999998,1.5,1.574999999999998,9.2835001584999914e-05,9.2835000000000015e-05,1.5849998993410636e-12,1.9283500000000001e-10
1.5999999999999981,1.5,1.5999999999999981,9.288000160999994e-05,9.2880000000000032e-05,1.6099999073726848e-12,1.9288000000000004e-10
1.624999999999998,1.5,1.624999999999998,9.2925001634999965e-05,9.2925000000000036e-05,1.6349999289568332e-12,1.9292500000000003e-10
1.6499999999999979,1.5,1.6499999999999979,9.2970001659999882e-05,9.2970000000000026e-05,1.6599998556732914e-12,1.9297000000000001e-10
1.674999999999998,1.5,1.674999999999998,9.3015001684999907e-05,9.3015000000000017e-05,1.684999890809967e-12,1.9301500000000003e-10
1.699999999999998,1.5,1.699999999999998,9.3060001709999933e-05,9.3060000000000034e-05,1.7099998988415882e-12,1.9306000000000003e-10
1.7249999999999981,1.5,1.7249999999999981,9.3105001734999958e-05,9.3105000000000038e-05,1.7349999204257366e-12,1.9310500000000003e-10
1.749999999999998,1.5,1.749999999999998,9.3150001759999984e-05,9.3150000000000028e-05,1.7599999555624121e-12,1.9315000000000003e-10
1.7749999999999979,1.5,1.7749999999999979,9.3195001784999901e-05,9.3195000000000018e-05,1.7849998822788704e-12,1.9319500000000002e-10
1.799999999999998,1.5,1.799999999999998,9.3240001809999926e-05,9.3240000000000036e-05,1.8099998903104916e-12,1.9324000000000005e-10
1.824999999999998,1.5,1.824999999999998,9.3285001834999951e-05,9.3285000000000026e-05,1.8349999254471672e-12,1.9328500000000002e-10
1.849999999999997,1.5,1.849999999999997,9.3330001859999977e-05,9.333000000000003e-05,1.8599999470313155e-12,1.9333000000000004e-10
1.8749999999999969,1.5,1.8749999999999969,9.3375001884999894e-05,9.337500000000002e-05,1.8849998737477738e-12,1.9337500000000002e-10
1.899999999999997,1.5,1.899999999999997,9.3420001909999919e-05,9.3420000000000037e-05,1.9099998817793951e-12,1.9342000000000004e-10
1.9249999999999969,1.5,1.9249999999999969,9.3465001934999944e-05,9.3465000000000028e-05,1.9349999169160706e-12,1.9346500000000001e-10
1.9499999999999971,1.5,1.9499999999999971,9.351000195999997e-05,9.3510000000000031e-05,1.959999938500219e-12,1.9351000000000004e-10
1.974999999999997,1.5,1.974999999999997,9.3555001984999887e-05,9.3555000000000022e-05,1.9849998652166773e-12,1.9355500000000001e-10
1.9999999999999969,1.5,1.9999999999999969,9.3600002009999912e-05,9.3600000000000039e-05,2.0099998732482985e-12,1.9360000000000003e-10
2.0249999999999968,1.5,2.0249999999999968,9.3645002034999938e-05,9.3645000000000029e-05,2.034999908384974e-12,1.9364500000000003e-10
2.0499999999999972,1.5,2.0499999999999972,9.3690002059999963e-05,9.3690000000000033e-05,2.0599999299691224e-12,1.9369000000000003e-10
2.0749999999999971,1.5,2.0749999999999971,9.373500208499988e-05,9.3735000000000023e-05,2.0849998566855807e-12,1.93735e-10
2.099999999999997,1.5,2.099999999999997,9.3780002109999905e-05,9.3780000000000041e-05,2.1099998647172019e-12,1.9378000000000003e-10
2.124999999999996,1.5,2.124999999999996,9.3825002134999931e-05,9.3825000000000031e-05,2.1349998998538774e-12,1.9382500000000003e-10
2.1499999999999959,1.5,2.1499999999999959,9.3870002159999956e-05,9.3870000000000021e-05,2.159999934990553e-12,1.9387000000000002e-10
2.1749999999999958,1.5,2.1749999999999958,9.3915002184999982e-05,9.3915000000000025e-05,2.1849999565747014e-12,1.9391500000000002e-10
2.1999999999999962,1.5,2.1999999999999962,9.3960002209999898e-05,9.3960000000000015e-05,2.2099998832911597e-12,1.9396000000000002e-10
2.2249999999999961,1.5,2.2249999999999961,9.4005002234999924e-05,9.4005000000000033e-05,2.2349998913227809e-12,1.9400500000000005e-10
2.249999999999996,1.5,2.249999999999996,9.4050002259999949e-05,9.4050000000000023e-05,2.2599999264594564e-12,1.9405000000000002e-10
2.2749999999999959,1.5,2.2749999999999959,9.4095002284999975e-05,9.4095000000000027e-05,2.2849999480436048e-12,1.9409500000000004e-10
2.2999999999999958,1.5,2.2999999999999958,9.4140002309999892e-05,9.4140000000000017e-05,2.3099998747600631e-12,1.9414000000000001e-10
2.3249999999999962,1.5,2.3249999999999962,9.4185002334999917e-05,9.4185000000000034e-05,2.3349998827916843e-12,1.9418500000000004e-10
2.3499999999999961,1.5,2.3499999999999961,9.4230002359999942e-05,9.4230000000000024e-05,2.3599999179283598e-12,1.9423000000000001e-10
2.374999999999996,1.5,2.374999999999996,9.4275002384999968e-05,9.4275000000000028e-05,2.3849999395125082e-12,1.9427500000000003e-10
2.399999999999995,1.5,2.399999999999995,9.4320002409999885e-05,9.4320000000000019e-05,2.4099998662289665e-12,1.9432000000000001e-10
2.4249999999999949,1.5,2.4249999999999949,9.436500243499991e-05,9.4365000000000036e-05,2.4349998742605877e-12,1.9436500000000003e-10
2.4499999999999948,1.5,2.4499999999999948,9.4410002459999936e-05,9.4410000000000026e-05,2.4599999093972633e-12,1.9441000000000003e-10
2.4749999999999952,1.5,2.4749999999999952,9.4455002484999961e-05,9.445500000000003e-05,2.4849999309814116e-12,1.9445500000000003e-10
2.4999999999999951,1.5,2.4999999999999951,9.4500002509999878e-05,9.450000000000002e-05,2.5099998576978699e-12,1.945e-10
2.524999999999995,1.5,2.524999999999995,9.4545002534999903e-05,9.4545000000000038e-05,2.5349998657294912e-12,1.9454500000000002e-10
2.5499999999999949,1.5,2.5499999999999949,9.4590002559999929e-05,9.4590000000000028e-05,2.5599999008661667e-12,1.9459000000000002e-10
2.5749999999999948,1.5,2.5749999999999948,9.4635002584999954e-05,9.4635000000000018e-05,2.5849999360028422e-12,1.9463500000000002e-10
2.5999999999999952,1.5,2.5999999999999952,9.4680002609999979e-05,9.4680000000000022e-05,2.6099999575869906e-12,1.9468000000000002e-10
2.6249999999999951,1.5,2.6249999999999951,9.4725002634999896e-05,9.4725000000000039e-05,2.6349998571983946e-12,1.9472500000000004e-10
2.649999999999995,1.5,2.649999999999995,9.4770002659999922e-05,9.4770000000000029e-05,2.6599998923350701e-12,1.9477000000000004e-10
2.674999999999994,1.5,2.674999999999994,9.4815002684999947e-05,9.481500000000002e-05,2.6849999274717457e-12,1.9481500000000001e-10
2.699999999999994,1.5,2.699999999999994,9.4860002709999973e-05,9.4860000000000024e-05,2.709999949055894e-12,1.9486000000000004e-10
2.7249999999999939,1.5,2.7249999999999939,9.490500273499989e-05,9.4905000000000027e-05,2.7349998622198252e-12,1.9490500000000001e-10
2.7499999999999938,1.5,2.7499999999999938,9.4950002759999915e-05,9.4950000000000031e-05,2.7599998838039735e-12,1.9495000000000004e-10
2.7749999999999941,1.5,2.7749999999999941,9.499500278499994e-05,9.4995000000000021e-05,2.7849999189406491e-12,1.9499500000000001e-10
2.799999999999994,1.5,2.799999999999994,9.5040002809999966e-05,9.5040000000000025e-05,2.8099999405247975e-12,1.9504000000000003e-10
2.824999999999994,1.5,2.824999999999994,9.5085002834999883e-05,9.5085000000000015e-05,2.8349998672412557e-12,1.95085e-10
2.8499999999999939,1.5,2.8499999999999939,9.5130002859999908e-05,9.5130000000000033e-05,2.859999875272877e-12,1.9513000000000003e-10
2.8749999999999938,1.5,2.8749999999999938,9.5175002884999933e-05,9.5175000000000023e-05,2.8849999104095525e-12,1.9517500000000003e-10
2.8999999999999941,1.5,2.8999999999999941,9.5220002909999959e-05,9.5220000000000013e-05,2.909999945546228e-12,1.9522000000000002e-10
2.924999999999994,1.5,2.924999999999994,9.5265002934999876e-05,9.5265000000000031e-05,2.934999845157632e-12,1.9526500000000005e-10
2.949999999999994,1.5,2.949999999999994,9.5310002959999901e-05,9.5310000000000034e-05,2.9599998667417804e-12,1.9531000000000002e-10
2.974999999999993,1.5,2.974999999999993,9.5355002984999927e-05,9.5355000000000025e-05,2.9849999018784559e-12,1.9535500000000002e-10
2.9999999999999929,1.5,2.9999999999999929,9.5400003009999952e-05,9.5400000000000015e-05,3.0099999370151315e-12,1.9540000000000002e-10
