sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
0,3,0,-0,0,-0,1e-10
0.025000000000000001,3,0.025000000000000001,8.9419687531196084e-05,8.941968750000001e-05,3.1196074369577165e-14,1.8941968750000001e-10
0.050000000000000003,3,0.050000000000000003,0.000177677500058553,0.00017767750000000001,5.8552988846383158e-14,2.776775e-10
0.075000000000000011,3,0.075000000000000011,0.00026477156258444958,0.0002647715625000001,8.4449482996851177e-14,3.6477156250000011e-10
0.10000000000000001,3,0.10000000000000001,0.00035070000011000002,0.00035070000000000007,1.0999995402397045e-13,4.5070000000000006e-10
0.125,3,0.125,0.00043546093763500001,0.00043546093750000003,1.3499997560811883e-13,5.3546093750000002e-10
0.14999999999999999,3,0.14999999999999999,0.00051905250016,0.00051905250000000005,1.5999994298215858e-13,6.1905250000000002e-10
0.17499999999999999,3,0.17499999999999999,0.00060147281268500006,0.00060147281250000004,1.8500001877641559e-13,7.0147281250000003e-10
0.20000000000000001,3,0.20000000000000001,0.00068272000021000004,0.00068272000000000005,2.0999998615045534e-13,7.8271999999999996e-10
0.22500000000000001,3,0.22500000000000001,0.00076279218773499995,0.00076279218749999999,2.349999535244951e-13,8.6279218749999995e-10
0.25,3,0.25,0.00084168750025999969,0.00084168749999999999,2.5999970405810036e-13,9.4168749999999991e-10
0.27500000000000002,3,0.27500000000000002,0.00091940406278499993,0.00091940406250000004,2.8499988827257461e-13,1.0194040625000001e-09
0.29999999999999999,3,0.29999999999999999,0.0009959400003099997,0.00099594000000000028,3.0999942196574537e-13,1.0959400000000003e-09
0.32500000000000001,3,0.32500000000000001,0.0010712934378350001,0.0010712934374999998,3.3500025670152311e-13,1.1712934374999999e-09
0.34999999999999998,3,0.34999999999999998,0.00114546250036,0.0011454625,3.6000000723512837e-13,1.2454625000000001e-09
0.37500000000000011,3,0.37500000000000011,0.0012184453128850001,0.0012184453125000008,3.8499932408786464e-13,1.3184453125000007e-09
0.40000000000000008,3,0.40000000000000008,0.0012902400004099999,0.0012902400000000004,4.0999950830233889e-13,1.3902400000000004e-09
