sweep_V,VGS_V,VDS_V,I_SPICE_A,I_channel_model_A,residual_A,tolerance_A
0.57500000000000018,2.5,0.57500000000000018,0.0011777653130850001,0.0011777653125000006,5.8499949676105167e-13,1.2777653125000006e-09
0.6000000000000002,2.5,0.6000000000000002,0.0012144000006099999,0.0012144,6.0999989781596042e-13,1.3144000000000001e-09
0.62500000000000022,2.5,0.62500000000000022,0.0012498046881349999,0.0012498046875000005,6.3499943150913118e-13,1.3498046875000005e-09
0.65000000000000024,2.5,0.65000000000000024,0.00128397750066,0.0012839775000000003,6.5999961572360544e-13,1.3839775000000002e-09
0.67500000000000027,2.5,0.67500000000000027,0.0013169165631849999,0.0013169165625000006,6.849993662572107e-13,1.4169165625000007e-09
0.70000000000000029,2.5,0.70000000000000029,0.00134862000071,0.0013486200000000002,7.0999976731211945e-13,1.4486200000000003e-09
0.72500000000000031,2.5,0.72500000000000031,0.0013790859382350001,0.0013790859375000005,7.349995178457247e-13,1.4790859375000005e-09
0.75000000000000033,2.5,0.75000000000000033,0.00140831250076,0.0014083125000000001,7.5999991890063345e-13,1.5083125000000001e-09
0.77500000000000036,2.5,0.77500000000000036,0.0014362978132849999,0.0014362978125000009,7.8499901891293522e-13,1.5362978125000009e-09
0.80000000000000038,2.5,0.80000000000000038,0.0014630400008099999,0.0014630400000000005,8.0999941996784397e-13,1.5630400000000004e-09
0.8250000000000004,2.5,0.8250000000000004,0.001488537188335,0.0014885371875000002,8.3499982102275272e-13,1.5885371875000001e-09
0.85000000000000042,2.5,0.85000000000000042,0.00151278750086,0.0015127875000000006,8.5999935471592348e-13,1.6127875000000006e-09
0.87500000000000044,2.5,0.87500000000000044,0.001535789063385,0.0015357890625000005,8.8499953893039773e-13,1.6357890625000005e-09
0.90000000000000047,2.5,0.90000000000000047,0.00155754000091,0.0015575400000000003,9.0999972314487199e-13,1.6575400000000003e-09
0.92500000000000049,2.5,0.92500000000000049,0.001578038438435,0.0015780384375000003,9.3499969051891174e-13,1.6780384375000003e-09
0.95000000000000051,2.5,0.95000000000000051,0.001597282500959999,0.0015972825000000004,9.5999857369077901e-13,1.6972825000000003e-09
0.97500000000000053,2.5,0.97500000000000053,0.0016152703134849999,0.0016152703125000005,9.8499940842655676e-13,1.7152703125000005e-09
1,2.5,1,0.00163200000101,0.0016320000000000002,1.0099998094814655e-12,1.7320000000000002e-09
1.0249999999999999,2.5,1.0249999999999999,0.0016474696885349989,0.0016474696875,1.0349989094937673e-12,1.7474696875000001e-09
1.05,2.5,1.05,0.00166167750106,0.0016616775000000002,1.059999744229545e-12,1.7616775000000003e-09
1.075,2.5,1.075,0.001674621563584999,0.0016746215625000002,1.0849988442418468e-12,1.7746215625000001e-09
1.1000000000000001,2.5,1.1000000000000001,0.0016863000011100001,0.0016863000000000002,1.109999895818059e-12,1.7863000000000001e-09
1.125,2.5,1.125,0.0016967109386349991,0.0016967109375000003,1.1349987789899263e-12,1.7967109375000004e-09
1.1499999999999999,2.5,1.1499999999999999,0.0017058525011600001,0.0017058524999999998,1.1600002642470075e-12,1.8058524999999999e-09
1.175,2.5,1.175,0.001713722813685,0.0017137228125000002,1.1849997979401783e-12,1.8137228125000003e-09
1.2,2.5,1.2,0.00172032000121,0.0017203200000000002,1.209999765314218e-12,1.8203200000000002e-09
1.2250000000000001,2.5,1.2250000000000001,0.0017256421887349991,0.0017256421875,1.2349990821669543e-12,1.8256421875e-09
1.25,2.5,1.25,0.0017296875012599989,0.0017296874999999999,1.2599990495409941e-12,1.8296874999999999e-09
1.274999999999999,2.5,1.274999999999999,0.001732454063784999,0.0017324540625000004,1.2849985832341648e-12,1.8324540625000005e-09
1.2999999999999989,2.5,1.2999999999999989,0.001733940001309999,0.00173394,1.3099989842890736e-12,1.83394e-09
1.3249999999999991,2.5,1.3249999999999991,0.0017347850013349989,0.001734785,1.3349989516631133e-12,1.8347849999999999e-09
1.349999999999999,2.5,1.349999999999999,0.0017356300013599991,0.0017356299999999999,1.3599991358775876e-12,1.83563e-09
1.3749999999999989,2.5,1.3749999999999989,0.001736475001384999,0.0017364750000000001,1.3849988864111928e-12,1.8364750000000001e-09
1.399999999999999,2.5,1.399999999999999,0.001737320001409999,0.0017373200000000001,1.4099988537852326e-12,1.83732e-09
1.4249999999999989,2.5,1.4249999999999989,0.001738165001435,0.0017381650000000001,1.4349999053614448e-12,1.8381650000000001e-09
1.4499999999999991,2.5,1.4499999999999991,0.0017390100014599999,0.00173901,1.4599998727354846e-12,1.83901e-09
1.474999999999999,2.5,1.474999999999999,0.0017398550014850001,0.0017398550000000002,1.4849998401095243e-12,1.8398550000000002e-09
1.4999999999999989,2.5,1.4999999999999989,0.0017407000015099989,0.0017407000000000002,1.5099987232813916e-12,1.8407000000000003e-09
1.524999999999999,2.5,1.524999999999999,0.0017415450015349991,0.0017415450000000002,1.5349989074958659e-12,1.8415450000000002e-09
1.549999999999998,2.5,1.549999999999998,0.001742390001559999,0.0017423899999999999,1.5599990917103401e-12,1.8423899999999999e-09
1.574999999999998,2.5,1.574999999999998,0.001743235001585,0.0017432349999999999,1.5850001432865524e-12,1.8432349999999998e-09
1.5999999999999981,2.5,1.5999999999999981,0.00174408000161,0.0017440800000000001,1.6099998938201576e-12,1.8440800000000001e-09
1.624999999999998,2.5,1.624999999999998,0.001744925001634999,0.001744925,1.6349989938324594e-12,1.844925e-09
1.6499999999999979,2.5,1.6499999999999979,0.001745770001659999,0.00174577,1.6599989612064991e-12,1.8457699999999999e-09
1.674999999999998,2.5,1.674999999999998,0.0017466150016849989,0.001746615,1.6849989285805389e-12,1.846615e-09
1.699999999999998,2.5,1.699999999999998,0.0017474600017099991,0.0017474600000000002,1.7099988959545787e-12,1.8474600000000002e-09
1.7249999999999981,2.5,1.7249999999999981,0.0017483050017350001,0.0017483050000000001,1.7349999475307909e-12,1.8483050000000001e-09
1.749999999999998,2.5,1.749999999999998,0.00174915000176,0.0017491499999999999,1.7600001317452652e-12,1.84915e-09
1.7749999999999979,2.5,1.7749999999999979,0.0017499950017849991,0.0017499949999999998,1.7849992317575669e-12,1.8499949999999999e-09
1.799999999999998,2.5,1.799999999999998,0.001750840001809999,0.0017508400000000003,1.8099987654507377e-12,1.8508400000000002e-09
1.824999999999998,2.5,1.824999999999998,0.001751685001834999,0.001751685,1.8349989496652119e-12,1.8516849999999999e-09
1.849999999999997,2.5,1.849999999999997,0.00175253000186,0.00175253,1.8600000012414242e-12,1.85253e-09
1.8749999999999969,2.5,1.8749999999999969,0.0017533750018849999,0.0017533749999999999,1.8849999686154639e-12,1.8533749999999999e-09
1.899999999999997,2.5,1.899999999999997,0.001754220001909999,0.0017542200000000001,1.9099988517873312e-12,1.85422e-09
1.9249999999999969,2.5,1.9249999999999969,0.0017550650019349989,0.0017550650000000001,1.934998819161371e-12,1.8550650000000001e-09
1.9499999999999971,2.5,1.9499999999999971,0.0017559100019599991,0.0017559100000000001,1.9599990033758452e-12,1.8559100000000001e-09
1.974999999999997,2.5,1.974999999999997,0.001756755001984999,0.0017567549999999998,1.9849991875903195e-12,1.8567549999999998e-09
1.9999999999999969,2.5,1.9999999999999969,0.00175760000201,0.0017576000000000002,2.0099998054856627e-12,1.8576000000000003e-09
2.0249999999999968,2.5,2.0249999999999968,0.001758445002035,0.001758445,2.034999989700137e-12,1.858445e-09
2.0499999999999972,2.5,2.0499999999999972,0.001759290002059999,0.0017592899999999999,2.0599990897124387e-12,1.8592899999999999e-09
2.0749999999999971,2.5,2.0749999999999971,0.001760135002084999,0.0017601349999999999,2.0849990570864785e-12,1.8601349999999998e-09
2.099999999999997,2.5,2.099999999999997,0.0017609800021099989,0.0017609800000000001,2.1099988076200837e-12,1.8609800000000001e-09
2.124999999999996,2.5,2.124999999999996,0.0017618250021349991,0.0017618250000000001,2.134998991834558e-12,1.861825e-09
2.1499999999999959,2.5,2.1499999999999959,0.0017626700021600001,0.00176267,2.1600000434107702e-12,1.8626699999999997e-09
2.1749999999999958,2.5,2.1749999999999958,0.0017635150021849989,0.0017635149999999998,2.184999143423072e-12,1.8635149999999998e-09
2.1999999999999962,2.5,2.1999999999999962,0.0017643600022099991,0.0017643599999999998,2.2099993276375463e-12,1.8643599999999995e-09
2.2249999999999961,2.5,2.2249999999999961,0.001765205002234999,0.0017652050000000002,2.234998861330717e-12,1.8652050000000001e-09
2.249999999999996,2.5,2.249999999999996,0.001766050002259999,0.0017660499999999999,2.2599990455451913e-12,1.8660499999999998e-09
2.2749999999999959,2.5,2.2749999999999959,0.001766895002285,0.0017668949999999999,2.2850000971214035e-12,1.8668949999999999e-09
2.2999999999999958,2.5,2.2999999999999958,0.0017677400023099999,0.0017677399999999998,2.3100000644954433e-12,1.8677399999999996e-09
2.3249999999999962,2.5,2.3249999999999962,0.001768585002334999,0.001768585,2.3349989476673105e-12,1.8685850000000001e-09
2.3499999999999961,2.5,2.3499999999999961,0.0017694300023599981,0.00176943,2.3599980476796123e-12,1.8694299999999998e-09
2.374999999999996,2.5,2.374999999999996,0.0017702750023849991,0.001770275,2.3849990992558245e-12,1.8702749999999999e-09
2.399999999999995,2.5,2.399999999999995,0.001771120002409999,0.0017711199999999997,2.4099992834702988e-12,1.8711199999999996e-09
2.4249999999999949,2.5,2.4249999999999949,0.001771965002435,0.0017719650000000001,2.434999901365642e-12,1.8719650000000002e-09
2.4499999999999948,2.5,2.4499999999999948,0.0017728100024599991,0.0017728099999999999,2.4599992182183783e-12,1.8728099999999999e-09
2.4749999999999952,2.5,2.4749999999999952,0.001773655002484999,0.0017736549999999998,2.4849991855924181e-12,1.8736549999999996e-09
2.4999999999999951,2.5,2.4999999999999951,0.001774500002509999,0.0017744999999999998,2.5099991529664578e-12,1.8744999999999997e-09
2.524999999999995,2.5,2.524999999999995,0.0017753450025349989,0.001775345,2.5349989035000631e-12,1.8753449999999998e-09
2.5499999999999949,2.5,2.5499999999999949,0.0017761900025599991,0.00177619,2.5599990877145373e-12,1.8761899999999999e-09
2.5749999999999948,2.5,2.5749999999999948,0.001777035002584999,0.0017770349999999999,2.5849990550885771e-12,1.877035e-09
2.5999999999999952,2.5,2.5999999999999952,0.0017778800026099989,0.0017778799999999999,2.6099990224626168e-12,1.8778799999999997e-09
2.6249999999999951,2.5,2.6249999999999951,0.001778725002634998,0.0017787250000000001,2.6349979056344841e-12,1.8787249999999998e-09
2.649999999999995,2.5,2.649999999999995,0.001779570002659999,0.0017795700000000001,2.6599989572106963e-12,1.87957e-09
2.674999999999994,2.5,2.674999999999994,0.001780415002684999,0.0017804149999999998,2.6849991414251706e-12,1.8804149999999997e-09
2.699999999999994,2.5,2.699999999999994,0.00178126000271,0.0017812599999999998,2.7100001930013828e-12,1.8812599999999998e-09
2.7249999999999939,2.5,2.7249999999999939,0.0017821050027349991,0.0017821050000000002,2.7349988593328156e-12,1.8821049999999999e-09
2.7499999999999938,2.5,2.7499999999999938,0.001782950002759999,0.0017829499999999999,2.7599990435472899e-12,1.88295e-09
2.7749999999999941,2.5,2.7749999999999941,0.0017837950027849989,0.0017837949999999999,2.7849990109213296e-12,1.8837949999999997e-09
2.799999999999994,2.5,2.799999999999994,0.001784640002809998,0.0017846399999999999,2.8099981109336314e-12,1.8846399999999998e-09
2.824999999999994,2.5,2.824999999999994,0.001785485002834999,0.0017854849999999996,2.8349993793502781e-12,1.8854849999999995e-09
2.8499999999999939,2.5,2.8499999999999939,0.0017863300028599989,0.00178633,2.8599989130434489e-12,1.88633e-09
2.8749999999999938,2.5,2.8749999999999938,0.0017871750028849991,0.001787175,2.8849990972579231e-12,1.8871749999999997e-09
2.8999999999999941,2.5,2.8999999999999941,0.001788020002909999,0.0017880199999999998,2.9099992814723974e-12,1.8880199999999994e-09
2.924999999999994,2.5,2.924999999999994,0.001788865002934999,0.0017888650000000002,2.9349988151655682e-12,1.888865e-09
2.949999999999994,2.5,2.949999999999994,0.001789710002959998,0.0017897099999999999,2.9599981320183044e-12,1.8897099999999997e-09
2.974999999999993,2.5,2.974999999999993,0.0017905550029849991,0.0017905549999999999,2.9849991835945167e-12,1.8905549999999998e-09
2.9999999999999929,2.5,2.9999999999999929,0.0017914000030100001,0.0017913999999999999,3.0100002351707289e-12,1.8913999999999999e-09
